id_tbl_preguntas_conversacion_conecta2,fk_tbl_conversaciones_conecta2,pregunta,respuesta,calificacion,comentario
4835,2486,"VERIFICAR LA TASA REPRESTATIVA DEL MERCADO DEL DI","La Tasa Representativa del Mercado (TRM) es el valor que tiene un dólar estadounidense en pesos colombianos y se actualiza diariamente. En Davivienda, para operaciones menores a USD 5.000, se utiliza la tasa de cambio de cartelera publicada en las oficinas. Para montos mayores, puedes negociar la tasa a través del APP o portal web de Davivienda.

Para consultar la TRM del día, puedes revisar la hoja de cálculo disponible en el siguiente enlace:

📄 **Información adicional disponible:**

• Tasas de cambio (TRM) actualizadas: [https://docs.google.com/a/davivienda.com/spreadsheets/d/1ZzB_e29Lvj9Xpr60cydOgL9CEhH19LmhaHelQVoCnnQ/htmlembed](https://docs.google.com/a/davivienda.com/spreadsheets/d/1ZzB_e29Lvj9Xpr60cydOgL9CEhH19LmhaHelQVoCnnQ/htmlembed)

Si tienes alguna inquietud adicional, estoy aquí para ayudarte 😊",NULL,NULL
4836,2486,"TASA REPRESENTATICA DEL MERCADO DE HOY","Lo siento, no encontré información relacionada a este tema. ¿Podrías reformular la pregunta?",NULL,NULL
4837,2487,"puedo certificar los últimos 10 movimientos de la cuenta de ahorros","Sí, puedes certificar los movimientos de tu cuenta de ahorros, incluyendo los últimos 10 movimientos. Para ello, es importante que la cuenta no tenga ningún tipo de bloqueo (como embargo, clave de oficina, entre otros) y que esté activa. La certificación incluye datos como nombre, número de identificación, número de cuenta y fecha de expedición, pero no incluye dirección de residencia.

Para solicitar la certificación, si estás en una oficina, debes autenticarte y comunicarte con un experto a través del chat para hacer la solicitud. Si lo haces por Call Center o chat, debes enviar la solicitud a través de Cliente 360, ingresando con tu número de identificación y seleccionando la opción de certificación de datos de la transacción. El certificado será enviado en un plazo máximo de 24 horas hábiles.

Ten en cuenta que no se emiten certificaciones para cuentas canceladas ni con estado activa (esto se refiere a un estado especial que impida la certificación).

Si necesitas certificar movimientos específicos o transacciones en efectivo, también existen procesos particulares para esos casos.

Si quieres más detalles o realizar la solicitud, puedes seguir el proceso descrito para obtener tu certificación de movimientos. 👏😊",NULL,NULL
4838,2488,"como solicitar un poder en otro pais",NULL,NULL,NULL
4839,2489,"que significa el cobro depósitos locales ","El cobro por "depósitos locales" generalmente se refiere a las comisiones o cargos que se aplican cuando realizas depósitos en efectivo o cheques en cuentas dentro del mismo país o ciudad, es decir, depósitos que no implican transferencias o movimientos internacionales o entre diferentes plazas. En Davivienda, este tipo de depósitos puede incluir consignaciones en cuentas de ahorro, corriente, créditos hipotecarios, de consumo, entre otros, que se realizan en oficinas o centros de recaudo locales.

Este cobro puede estar asociado a la gestión y procesamiento de estas transacciones dentro del sistema bancario local. Si quieres conocer más detalles sobre las transacciones que se pueden realizar en los Centros de Recaudo y Pago, puedes consultar la información disponible en el siguiente enlace:

📄 **Información adicional disponible:**

• Detalles sobre transacciones en Centros de Recaudo y Pago: [https://sites.google.com/davivienda.com/conecta/la-cima/cambiemos-el-chip/ecosistema-transaccional/centro-de-recaudo-y-pago](https://sites.google.com/davivienda.com/conecta/la-cima/cambiemos-el-chip/ecosistema-transaccional/centro-de-recaudo-y-pago)  

Si tienes alguna inquietud adicional, estoy aquí para ayudarte 😊",NULL,NULL
4840,2490,"credito de vehiculo tasa",NULL,NULL,NULL
4841,2491,"ingresar a simulador cdt","¿Quieres saber cómo ingresar al simulador de CDT, o prefieres que te ayude a usarlo para hacer una simulación específica? ¿O necesitas información sobre dónde encontrarlo dentro de los canales digitales de Davivienda?",NULL,NULL
4842,2492,"CUANTO TIEMPO SE DEMORA EL RETIRO DE FONDOS DE UN DAVIPLUS","El retiro de fondos de un Daviplus en Davivienda puede tardar hasta un máximo de 2 horas, siempre y cuando la solicitud se realice el mismo día y antes de las 4:00 pm. Si la solicitud se envía después de las 4:00 pm, el proceso se atenderá al siguiente día hábil. Ten en cuenta que los retiros hacia otros bancos dependen de los horarios ACH de cada entidad bancaria y de los horarios establecidos para aportes y retiros en los Fondos de Inversión Colectiva. 😊👍

Si quieres más detalles sobre los horarios y procesos, puedes revisar la información oficial.",NULL,NULL
4843,2491,"necesito simular un cdt","Para simular un CDT en Davivienda, puedes hacerlo a través de los canales disponibles, principalmente en las oficinas mediante el Cliente 360 en venta en línea, siguiendo la ruta: Módulo Venta en Línea 360 – Apertura en Información Transacciones en línea CDT Simulador y apertura. También puedes recibir asistencia a través de nuestros canales virtuales.

Ten en cuenta que el simulador CDT es temporal y de uso exclusivo interno del banco, por lo que no se entrega directamente a los clientes. Las oficinas pueden simular tanto CDT de tasa fija en pesos para personas naturales como para personas jurídicas.

Si necesitas simular con tasas diferentes, puedes usar el Simulador CDT Temporal, pero recuerda que para simular con tasa de atribución debes hacerlo escenario por escenario.

📄 **Información adicional disponible:**

• Simulador CDT Davivienda: [https://www.davivienda.com/wps/portal/personas/nuevo/personas/portlet/simulador_cdt_cobis](https://www.davivienda.com/wps/portal/personas/nuevo/personas/portlet/simulador_cdt_cobis)

Si tienes alguna inquietud adicional, estoy aquí para ayudarte 😊",Bien,NULL
4844,2493,"que documentos se necesitan para vincular una iglesia","Para vincular una iglesia, aunque no se menciona específicamente en los documentos recuperados, el proceso es similar al de otras organizaciones como conjuntos residenciales o sindicatos. Generalmente, se requiere:

1. Documentación que acredite la existencia y representación legal de la iglesia.
2. Formulario de vinculación debidamente diligenciado y firmado por el representante legal.
3. Certificados o documentos oficiales que respalden la actividad y representación legal.

Es importante radicar estos documentos a través del formulario correspondiente y hacer seguimiento hasta la aprobación. Para más detalles y procesos específicos, puedes consultar el sitio de Conecta donde se encuentra información sobre vinculación de organizaciones.

📄 **Información adicional disponible:**

• Proceso y documentos para vinculación de organizaciones: [https://sites.google.com/davivienda.com/conecta/conoce-m%C3%A1s/vinculaci%C3%B3n](https://sites.google.com/davivienda.com/conecta/conoce-m%C3%A1s/vinculaci%C3%B3n)

Si tienes alguna inquietud adicional, estoy aquí para ayudarte 😊",NULL,NULL
4845,2494,"como radicar solicitudes de reintegro en atm",NULL,NULL,NULL
4846,2495,"como expedir una garantia bancaria","Para expedir una garantía bancaria en Davivienda, debes seguir estos pasos principales:

1. Solicitar la garantía bancaria al banco, presentando la solicitud formal.
2. Enviar los documentos requeridos, que incluyen el visto bueno del área jurídica, la solicitud del cliente, el formato de garantía bancaria y el comprobante de pago de la comisión.
3. El banco asume el compromiso de pagar una suma determinada al beneficiario en caso de incumplimiento por parte del ordenante.
4. La vigencia de la garantía será la indicada en el acta de aprobación.

Es importante tener en cuenta que no se pueden garantizar obligaciones contenidas en títulos valores ni respaldar préstamos de dinero con esta garantía.

Además, la solicitud de garantía tiene un costo de comisión que puedes consultar en el simulador disponible.

📄 **Información adicional disponible:**

• Detalle del proceso de emisión de garantías bancarias: [Presentación de emisión de garantía para Pyme](https://docs.google.com/presentation/d/18m4334cAaVfHw2FXRCtIbkIozEZFMLl1TJEUiGdOufs/edit?slide=id.g10903c371eb_0_0#slide=id.g10903c371eb_0_0)

• Proceso y requisitos para garantías bancarias: [Carpeta de garantías bancarias](https://drive.google.com/drive/folders/1lrqygJCPGwuyYOlMtXEffdkTvI74LswW)

• Simulador para cálculo de comisión: [Simulador de comisión de garantías](https://script.google.com/a/davivienda.com/macros/s/AKfycbyykvWhO83vObwNdKgX448sJ67ClbZVXpQlmEZFheZjRPX4jweH/exec)

Si tienes alguna inquietud adicional, estoy aquí para ayudarte 😊",NULL,NULL
4847,2496,"consultar la trm hoy","¿Quieres saber cuál es la tasa representativa del mercado (TRM) actual o necesitas información sobre cómo consultarla en los canales de Davivienda? ¿O te interesa saber cómo se aplica la TRM en algún producto o servicio específico?",NULL,NULL
4848,2496,"consultar la tasa de cambio trm hoy","La Tasa Representativa del Mercado (TRM) es el valor que tiene un dólar estadounidense en pesos colombianos y se actualiza diariamente. Para conocer la TRM de hoy, puedes consultar el documento oficial que contiene esta información actualizada. 😊

📄 **Información adicional disponible:**

• Consulta la TRM actual en el siguiente enlace: [Documento con la TRM actual](https://docs.google.com/a/davivienda.com/spreadsheets/d/1ZzB_e29Lvj9Xpr60cydOgL9CEhH19LmhaHelQVoCnnQ/htmlembed?&&iconodrive=https://drive-thirdparty.googleusercontent.com/16/type/application/vnd.google-apps.spreadsheet)

Si tienes alguna inquietud adicional, estoy aquí para ayudarte 😊",Bien,NULL
4849,2497,"un autorizado puede pedir reposición de medio transaccional?",NULL,NULL,NULL
4850,2497,"¿que transacciones puede hacer un autorizado en cuenta de ahorros?","Un autorizado permanente en una cuenta de ahorros puede realizar las operaciones que el Banco determine. Para que esto sea posible, el titular y el autorizado deben acudir personalmente a una oficina de Davivienda para registrar la firma del autorizado. Este proceso es necesario para validar y limitar las transacciones que el autorizado podrá hacer en la cuenta. 😊

Si tienes alguna inquietud adicional, estoy aquí para ayudarte.",NULL,NULL
4851,2498,"apertura de cuenta con ppt",NULL,NULL,NULL
4852,2498,"es posible vincular un cliente con ppt","Sí, es posible vincular un cliente con Permiso de Protección Temporal (PPT) en Davivienda, especialmente para clientes venezolanos. Aquí te resumo lo más importante:

1. El PPT es válido para la vinculación hasta el 31 de diciembre de 2024 o 2025, según la resolución vigente de Migración Colombia.
2. El cliente debe presentar su PPT junto con otros documentos válidos como Cédula de Extranjería, Pasaporte o Carné diplomático.
3. Es necesario validar la vigencia del PPT y otros documentos en las plataformas oficiales; si no están vigentes o no se pueden validar, no se puede realizar la vinculación.
4. El proceso de vinculación se realiza en cualquier oficina de servicio y se debe registrar una nota pública en Cliente 360 confirmando la vigencia del documento.
5. Ten en cuenta que el PPT solo permite acceso a productos de ahorro, no a productos del pasivo ni del activo.
6. No se puede vincular menores de edad extranjeros con PPT debido a la falta de parámetros de validación.

Si quieres profundizar en el proceso o consultar detalles específicos, puedes revisar los siguientes enlaces:

📄 **Información adicional disponible:**

• Proceso y validación de vinculación con PPT: [https://comunidadesdesoporte.davivienda.com/respuestas/14582](https://comunidadesdesoporte.davivienda.com/respuestas/14582)

• Detalles sobre la vinculación y documentos: [https://sites.google.com/davivienda.com/conecta/conoce-m%C3%A1s/vinculaci%C3%B3n/vinculaci%C3%B3n-pn](https://sites.google.com/davivienda.com/conecta/conoce-m%C3%A1s/vinculaci%C3%B3n/vinculaci%C3%B3n-pn)

Si tienes alguna inquietud adicional, estoy aquí para ayudarte 😊",NULL,NULL
4853,2499,"carta de no oponibilidad ","¿Te gustaría saber qué es una carta de no oponibilidad, cómo solicitarla, los requisitos que necesitas, o algún otro detalle específico sobre este trámite?",NULL,NULL
4854,2497,"que operaciones determina el banco para el autorizado?","Lo siento, no encontré información específica sobre las operaciones que puede realizar un autorizado en una cuenta de ahorros. ¿Puedes reformular tu pregunta o ser más específico sobre lo que necesitas? 😊",NULL,NULL
4855,2499,"como solicito una carta de no oponibilidad ?",NULL,NULL,NULL
4856,2500,"como solicita una carta de no oponibilidad ?","Para solicitar una carta de no oponibilidad en Davivienda, puedes seguir estos pasos:

1. La solicitud puede hacerse a través del Call Center o Chat, donde se realiza el certificado por SAPLI No Monetario / Certificaciones. El documento llegará a tu correo electrónico para que lo descargues y envíes.

2. Si eres de oficina y el cliente no puede hacer la solicitud por esos canales, puedes radicar la solicitud por SAPLI Cartera, ingresando los datos personales del cliente y seleccionando:
   - Motivo: Certificaciones Especiales
   - Producto: Hipotecario o leasing habitacional

3. La certificación será enviada al correo electrónico del cliente en un plazo de 24 horas o al día hábil siguiente.

4. Es importante que el correo electrónico del cliente esté actualizado, y que se informe claramente si la certificación debe ir dirigida a una entidad o persona específica, indicando el nombre y el motivo de la solicitud.

5. Ten en cuenta que las certificaciones se realizan con los datos registrados en el sistema y que si la obligación está en mora, la certificación incluirá los días y el valor en mora.

Si quieres conocer las validaciones para generar la carta de no oposición, puedes consultar los siguientes enlaces:

• [Validaciones para carta de no oposición 1](https://script.google.com/a/macros/davivienda.com/s/AKfycbzsU_ixqtJ-jWUN_pE-UtppgXaxEZWHlH70B_YOhE9u0qOzMMMx/exec)

• [Validaciones para carta de no oposición 2](https://script.google.com/a/davivienda.com/macros/s/AKfycbxwT3GKj1q9jMfVKryQySd0e99Ka2ubxqlrANkD01EWc31abRo/exec)

• [Validaciones para carta de no oposición 3](https://script.google.com/a/davivienda.com/macros/s/AKfycbzLUuynb9yQ1FMPO4Hiz6SxBuCdGqMRPGR9Rfx2Xr6Po9LOrZw/exec)

• [Información adicional y soporte](https://comusoporte-produccion.appspot.com/respuestas/11569) 👏📄

Si tienes alguna inquietud adicional, estoy aquí para ayudarte 😊",NULL,NULL
