id_tbl_preguntas_conversacion_conecta2,fk_tbl_conversaciones_conecta2,pregunta,respuesta,calificacion,comentario
896,458,"Un menor de edad puede realizar la apertura de fondos de inversión?","Sí, un menor de edad puede realizar la apertura de un fondo de inversión, específicamente en el FIC Superior. Para ello, es necesario presentar algunos documentos, entre ellos:

1. Formulario Nos Interesa Conocerlo (NIC) para el menor de edad.
2. Fotocopia del documento de identificación del menor y el registro civil de nacimiento.
3. Formulario NIC para el representante legal del menor.
4. Fotocopia del documento de identificación del representante, ampliada al 150%.

La apertura se puede hacer en cualquier Oficina de Servicio o a través de un Ejecutivo comercial especializado, quien radicará la solicitud y enviará la documentación original a la dependencia correspondiente. El tiempo máximo de respuesta es de 2 horas en días hábiles hasta las 5:00 p.m. ⏰👍

📄 **Información adicional disponible:**

• Detalles y proceso para apertura de FIC Superior: [https://drive.google.com/drive/u/0/folders/1Aom0objRe7J2bGoSv3fI5LH8OnhHVqX_](https://drive.google.com/drive/u/0/folders/1Aom0objRe7J2bGoSv3fI5LH8OnhHVqX_)

Si tienes alguna inquietud adicional, estoy aquí para ayudarte 😊",NULL,NULL
897,459,"base colombia impuesto predial","¿Quieres saber cómo consultar el recibo para pago de impuesto predial, cómo se realiza el pago o recaudo del impuesto predial, o tienes alguna otra duda específica sobre el impuesto predial en Colombia?",NULL,NULL
898,457,"Necesito saber quien realizo una nota debito bajo el motivo 330",NULL,NULL,NULL
899,454,"quiero aclaracion de la informacion reportada por parte del banco a la dian","Cuando en la información reportada por el banco a la DIAN aparece que un cliente tiene productos que en realidad no posee, puede tratarse de un error en la homologación o en la actualización de datos. Este tipo de errores puede ocurrir, por ejemplo, si el cliente tiene cuentas o productos en otras entidades que no han sido correctamente desmarcados o actualizados en el sistema.

Para aclarar esta situación, es importante revisar los productos y movimientos asociados al cliente en el sistema interno, como Cliente 360°, donde puedes verificar los productos y servicios registrados. Si detectas que hay productos reportados erróneamente, se debe realizar la corrección correspondiente en la base de datos para que la información reportada a la DIAN sea precisa.

En algunos casos, errores similares pueden estar relacionados con homologaciones incorrectas, como cuando un cliente tiene una cuenta exenta en otra entidad y no se ha desmarcado correctamente, lo que puede generar inconsistencias en los reportes.

Si necesitas hacer una revisión detallada, puedes seguir estos pasos:

1. Ingresa a Cliente 360°.
2. Revisa la pestaña de productos y servicios para verificar los productos asociados.
3. Confirma con el cliente la existencia o no de dichos productos.
4. Si hay errores, solicita la corrección para que la información reportada a la DIAN sea actualizada.

Si tienes alguna inquietud adicional, estoy aquí para ayudarte 😊",Mal,NULL
900,460,"administrador de portal empresarial ","¿Quieres saber cómo crear un administrador para el portal pyme, cómo cambiar el usuario administrador actual, o cómo eliminar un administrador del portal? ¿O tienes alguna otra consulta específica sobre el administrador del portal empresarial?",NULL,NULL
901,457,"necesitas ayuda para consultar quién realizó una nota débito con ese motivo","Para consultar quién realizó una nota débito con el motivo 330, puedes seguir estos pasos en Cliente 360:

1. Ingresa el Número de Identificación, selecciona productos y servicios, y elige la cuenta en el menú de transacciones en línea.
2. Ve a la sección de saldos, movimientos y extractos, y haz clic en el botón de transacciones en línea.
3. Selecciona la fecha de la transacción (puedes consultar solo del mes en curso y el mes anterior).
4. Si eres de oficina, ubica el NIT de la empresa que realizó la transacción en el campo Referencia 1; con este dato podrás consultar el nombre de la empresa en Cliente 360.

Si no encuentras la empresa, debes solicitar la información a través del formulario Conecta Novedades Express.

Además, si trabajas en Call Center o Chat, puedes ingresar a Middle y seguir el proceso de consulta de movimientos en Cliente 360.

El motivo 330 corresponde a "Pago proveedores débito originador", que se utiliza para pagos recurrentes mensuales como suscripciones o servicios.

📄 **Información adicional disponible:**

• Proceso de consulta de movimientos en Cliente 360: [https://script.google.com/a/davivienda.com/macros/s/AKfycbzfS6-iorfawpmRbE0KyJ2K_rk4MbCdMpqB-64AN3D6V0kfx6-r/exec](https://script.google.com/a/davivienda.com/macros/s/AKfycbzfS6-iorfawpmRbE0KyJ2K_rk4MbCdMpqB-64AN3D6V0kfx6-r/exec)

• Portal Empresarial Middle: [https://portalempresas.davivienda.com/PortalEmpresarialMiddle/ingreso.jsp](https://portalempresas.davivienda.com/PortalEmpresarialMiddle/ingreso.jsp)

• Presentación con el proceso de consulta: [https://docs.google.com/a/davivienda.com/presentation/d/1nhEa6ArBCulPlUizV65q4fXLYts8HECwc00-2fh1wGI/preview](https://docs.google.com/a/davivienda.com/presentation/d/1nhEa6ArBCulPlUizV65q4fXLYts8HECwc00-2fh1wGI/preview)

Si tienes alguna inquietud adicional, estoy aquí para ayudarte 😊",NULL,NULL
902,458,"el menor de edad Puede abrir un cdt en la aplicación Davivienda","Un menor de edad puede abrir un CDT en Davivienda, pero debe hacerlo junto con un tutor, ya que el tutor debe ser el primer titular y el menor de edad el segundo titular. Si el menor ya está registrado con asignación de tutor en el banco, no se necesitan documentos adicionales para abrir el CDT conjunto. En caso contrario, se deben presentar documentos como el registro civil del menor y documentos legales que acrediten la tutela.

Respecto a la apertura a través de la aplicación Davivienda, el CDT Móvil es una opción 100% virtual que se puede abrir desde la app, pero no se especifica que un menor pueda abrirlo directamente sin tutor. Por lo tanto, la apertura para menores debe realizarse con la presencia y titularidad conjunta del tutor.

Si quieres conocer el proceso completo para abrir un CDT para un menor, puedes consultar el siguiente enlace:

📄 **Información adicional disponible:**

• Proceso de apertura CDT para menores: [https://comunidadesdesoporte.davivienda.com/respuestas/6291](https://comunidadesdesoporte.davivienda.com/respuestas/6291)

Si tienes alguna inquietud adicional, estoy aquí para ayudarte 😊",NULL,NULL
903,454,"necesito un certificado por parte del banco en el cual aclare la informacion exogena reportada","Lo siento, no encontré información relacionada a este tema. ¿Podrías reformular la pregunta?",NULL,NULL
904,461,"CLIENTES RECEPTORES DE FRAUDE","¿Podrías contarme un poco más sobre qué necesitas saber respecto a los clientes receptores de fraude? ¿Quieres información sobre cómo desbloquear una cuenta, los pasos a seguir en caso de fraude, o algún otro proceso relacionado?",NULL,NULL
905,460,"Quiero saber cómo crear un administrador para el portal pyme?","Para crear un administrador en el portal Pyme de Davivienda, tienes varias opciones según si el usuario ya existe o no:

1. Si el usuario ya está creado:
   - Ingresa al portal por Administración / Administración de portal / Administración de Usuarios.
   - Busca el usuario al que quieres asignar el rol de administrador y selecciona "Editar".
   - Verifica que los datos sean correctos y en la opción "usuario administrador" selecciona "SI".
   - Confirma los cambios digitando la clave dinámica del token.

2. Si el usuario no está creado:
   - Ingresa al portal por Administración / Administración de portal / Administración de Usuarios.
   - Selecciona "Nuevo usuario" y digita todos los datos del nuevo usuario.
   - Asegúrate que en la opción "usuario administrador" aparezca "SI".
   - Confirma la creación digitando la clave dinámica del token.

3. Si quieres crear un nuevo administrador con las mismas atribuciones que otro:
   - Ingresa al portal por Administración / Administración de portal / Administración de Usuarios.
   - Frente al usuario administrador que quieres copiar, selecciona "Copiar".
   - Diligencia los datos personales del nuevo usuario y confirma la creación con la clave dinámica del token.

Recuerda que cada usuario ingresa al portal de manera independiente con el token asignado a su cédula de ciudadanía. Además, en el portal Pyme puedes tener varios administradores, pero la modalidad de administrador Dual no aplica para Pyme, solo para Empresarial y Corporativo. 👏🔒

Si tienes alguna inquietud adicional, estoy aquí para ayudarte 😊",NULL,NULL
906,451,"reintegrar saldo a favor por impuesto predial","Para reintegrar un saldo a favor por impuesto predial, debes seguir estos pasos:

1. Diligenciar el formulario específico para reintegro de saldos a favor mayores a un año.
2. Adjuntar los documentos requeridos según el tipo de cliente que realiza la solicitud, como fotocopia del documento de identidad, evidencia biométrica y, si es un apoderado, el poder notariado.
3. En casos especiales, como titular fallecido o persona jurídica, se deben anexar documentos adicionales como registro civil de defunción, escritura de sucesión, certificación de parentesco o certificado de existencia y representación legal.
4. La respuesta a la solicitud se enviará al correo del Director Administrativo en un plazo máximo de 4 días hábiles.
5. El pago autorizado se realizará en un plazo máximo de 30 días calendario, en efectivo para valores menores a $200.000 o cheque de gerencia para valores mayores.

Este proceso asegura que el reintegro se realice de manera formal y segura. 😊👍

📄 **Información adicional disponible:**

• Formulario para reintegro de saldos a favor mayor a 1 año: [https://docs.google.com/forms/d/e/1FAIpQLSdeyTBl3K0iqUDcFIpJve7RrsNQ2q9fB1ghTVynKfNhpCZBhg/viewform](https://docs.google.com/forms/d/e/1FAIpQLSdeyTBl3K0iqUDcFIpJve7RrsNQ2q9fB1ghTVynKfNhpCZBhg/viewform)",NULL,NULL
907,461,"LINKS DE CLIENTES RECEPTORES DE FRAUDE",NULL,NULL,NULL
908,462,"ACCESO A BASE COLOMBIA","¿Podrías especificar a qué tipo de acceso te refieres con "Base Colombia"? ¿Es un sistema, una plataforma digital, o un servicio específico de Davivienda? ¿Quieres saber cómo acceder, requisitos, o algún otro detalle?",Mal,NULL
909,451,"reintegrar saldo a favor por impuesto predial","Para reintegrar un saldo a favor por impuesto predial, primero debes verificar en Base Colombia con la cédula del cliente que efectivamente existe ese saldo. Si confirmas que hay saldo a favor, sigue estos pasos:

1. Si eres de oficina, contacta a un experto a través del chat.
2. Si trabajas en Call center o chat, revisa si el cliente tiene alguna restricción en AS400 para validar si el dinero ya fue devuelto.
3. Verifica que el saldo cruce contablemente.
4. Si el saldo es menor o igual a $1 millón y el cliente desea el dinero en efectivo, remítelo a la oficina para la devolución.
5. Para solicitudes de reintegro que impliquen abono a crédito, tarjeta o cuenta, o para montos mayores a $1 millón, radica la solicitud por Cliente 360 en la ruta Reclamación Super / Cambios y novedades / Pagos mal aplicados.
6. Si la devolución se realiza en oficina, los expertos de Conecta deben ingresar la restricción de garantía.

Este proceso asegura que el reintegro se realice de forma correcta y segura. 😊👍",NULL,NULL
910,463,"CLIENTES RECEPTORES DE FRAUDE","¿Podrías contarme un poco más sobre qué necesitas saber respecto a los clientes receptores de fraude? ¿Quieres información sobre cómo desbloquear cuentas, qué hacer en caso de fraude, o algún otro proceso relacionado?",NULL,NULL
911,462,"Como puedo validar el impuesto predial de un leasing",NULL,NULL,NULL
912,463,"LINKS DE CLIENTES RECEPTORES DE FRAUDE",NULL,NULL,NULL
913,463,"CLIENTES RECEPTORES DE FRAUDE","Los clientes receptores de fraude son aquellas personas que reciben dinero a través de una transacción que puede estar involucrada en un fraude. Por esta razón, sus cuentas suelen ser bloqueadas mientras se realizan las validaciones necesarias para proteger sus recursos. Si un cliente se da cuenta de que su cuenta de ahorros o corriente está bloqueada y está incluido en la Base de Consulta de Clientes Receptores, debe acercarse a una oficina de servicio o comunicarse por Call Center o Chat para iniciar el proceso de desbloqueo.

Es importante tener en cuenta que:

1. Los documentos requeridos para el desbloqueo son obligatorios y deben entregarse el mismo día de la solicitud.
2. El concepto 20 de seguridad es diferente al concepto 08 de bloqueo de seguridad.
3. El bloqueo transaccional generalmente es aplicado por el usuario FBERNAL.

Este proceso busca garantizar la seguridad y evitar que se continúen movimientos fraudulentos. Si quieres más detalles, puedes consultar la información disponible en el Site de Conecta.

📄 **Información adicional disponible:**

• Detalles sobre clientes receptores y proceso de desbloqueo: [https://sites.google.com/davivienda.com/conecta/personas/captaci%C3%B3n/ahorro/clientes-receptores](https://sites.google.com/davivienda.com/conecta/personas/captaci%C3%B3n/ahorro/clientes-receptores)

• Información complementaria en el Site de Conecta: [https://script.google.com/a/davivienda.com/macros/s/AKfycbzvAFp-xsv4CcXL5oFkPleQ0wjvbHrm1eNDeiGB/exec](https://script.google.com/a/davivienda.com/macros/s/AKfycbzvAFp-xsv4CcXL5oFkPleQ0wjvbHrm1eNDeiGB/exec)

Si tienes alguna inquietud adicional, estoy aquí para ayudarte 😊",NULL,NULL
914,464,"reintegrar saldo a favor por concepto de impuesto predial","¿Quieres saber cómo realizar el reintegro de un saldo a favor por impuesto predial, o necesitas información sobre los requisitos y pasos para hacerlo? ¿O prefieres que te explique el proceso específico para saldos con fecha de generación mayor a 365 días?",Mal,NULL
915,465,"reintegrar saldo a favor por concepto de impuesto predial","¿Quieres saber cómo realizar el reintegro de un saldo a favor por impuesto predial, o necesitas información sobre los requisitos y pasos para hacerlo? ¿O prefieres que te explique el proceso específico para saldos con fecha de generación mayor a 365 días?",Mal,NULL
916,466,"endoso cdt persona juridica a natural","¿Quieres saber qué se necesita para realizar el endoso de un CDT de persona jurídica a persona natural, o te interesa conocer el proceso, requisitos o algún detalle específico?",NULL,NULL
